p12,p13,p14,p23,p24,p34,x_num,y_num,den,delta1_num,delta1_den,delta2_num,delta2_den,delta3_num,delta3_den,delta4_num,delta4_den,A_bound,B_bound
0,5,-10,-9,18,-7,1,0,3,1,12,1,12,1,12,1,12,23,23
0,5,-10,-9,18,-6,0,1,6,1,4,1,4,1,12,1,12,23,11
0,5,-10,-9,18,-5,0,1,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-9,18,-4,1,0,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-9,18,-3,2,5,6,1,4,1,4,1,12,1,12,23,11
0,5,-10,-9,18,-2,0,1,3,1,12,1,12,1,12,1,12,23,23
0,5,-10,-9,18,-1,1,0,3,1,12,1,12,1,12,1,12,29,11
0,5,-10,-9,18,0,2,3,6,1,4,1,4,1,12,1,12,17,11
0,5,-10,-8,16,-30,1,0,3,1,12,1,12,1,12,1,12,35,29
0,5,-10,-8,16,-28,1,0,3,1,12,1,12,1,12,1,12,35,23
0,5,-10,-8,16,-27,0,1,3,1,12,1,12,1,12,1,12,41,23
0,5,-10,-8,16,-26,1,0,3,1,12,1,12,1,12,1,12,47,11
0,5,-10,-8,16,-25,1,2,3,1,12,1,12,1,12,1,12,29,29
0,5,-10,-8,16,-24,0,1,3,1,12,1,12,1,12,1,12,47,17
0,5,-10,-8,16,-23,1,2,3,1,12,1,12,1,12,1,12,35,17
0,5,-10,-8,16,-22,1,0,3,1,12,1,12,1,12,1,12,35,23
0,5,-10,-8,16,-21,1,0,3,1,12,1,12,1,12,1,12,47,11
0,5,-10,-8,16,-20,1,1,3,1,12,1,12,1,12,1,12,29,23
0,5,-10,-8,16,-19,1,1,3,1,12,1,12,1,12,1,12,35,17
0,5,-10,-8,16,-18,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-8,16,-17,0,1,3,1,12,1,12,1,12,1,12,29,23
0,5,-10,-8,16,-16,1,2,3,1,12,1,12,1,12,1,12,47,11
0,5,-10,-8,16,-15,0,1,3,1,12,1,12,1,12,1,12,29,17
0,5,-10,-8,16,-14,0,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-8,16,-13,1,0,3,1,12,1,12,1,12,1,12,47,11
0,5,-10,-8,16,-12,1,0,3,1,12,1,12,1,12,1,12,23,23
0,5,-10,-8,16,-11,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-8,16,-10,0,1,3,1,12,1,12,1,12,1,12,29,11
0,5,-10,-8,16,-9,0,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-8,16,-8,0,1,3,1,12,1,12,1,12,1,12,47,11
0,5,-10,-8,16,-7,1,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-8,16,-6,0,1,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-8,16,-5,0,1,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-8,16,-4,0,1,3,1,12,1,12,1,12,1,12,23,23
0,5,-10,-8,16,-3,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-8,16,-2,1,0,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-8,16,-1,0,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-8,16,0,1,1,3,1,12,1,12,1,12,1,12,47,11
0,5,-10,-7,14,-29,0,1,3,1,12,1,12,1,12,1,12,41,17
0,5,-10,-7,14,-28,0,1,3,1,12,1,12,1,12,1,12,41,23
0,5,-10,-7,14,-27,1,0,3,1,12,1,12,1,12,1,12,35,23
0,5,-10,-7,14,-26,0,1,3,1,12,1,12,1,12,1,12,47,17
0,5,-10,-7,14,-25,0,1,3,1,12,1,12,1,12,1,12,29,29
0,5,-10,-7,14,-24,1,0,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-7,14,-23,1,0,3,1,12,1,12,1,12,1,12,35,23
0,5,-10,-7,14,-22,1,2,3,1,12,1,12,1,12,1,12,35,17
0,5,-10,-7,14,-21,0,1,3,1,12,1,12,1,12,1,12,41,17
0,5,-10,-7,14,-20,1,2,3,1,12,1,12,1,12,1,12,29,23
0,5,-10,-7,14,-19,1,0,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-7,14,-18,0,1,3,1,12,1,12,1,12,1,12,29,23
0,5,-10,-7,14,-17,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-7,14,-16,1,2,3,1,12,1,12,1,12,1,12,35,17
0,5,-10,-7,14,-15,0,1,3,1,12,1,12,1,12,1,12,29,17
0,5,-10,-7,14,-14,1,2,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-7,14,-13,1,0,3,1,12,1,12,1,12,1,12,23,23
0,5,-10,-7,14,-12,1,0,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-7,14,-11,1,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-7,14,-10,1,1,3,1,12,1,12,1,12,1,12,29,11
0,5,-10,-7,14,-9,0,1,3,1,12,1,12,1,12,1,12,29,11
0,5,-10,-7,14,-8,1,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-7,14,-7,0,1,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-7,14,-6,1,0,3,1,12,1,12,1,12,1,12,17,23
0,5,-10,-7,14,-5,1,2,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-7,14,-4,1,0,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-7,14,-3,1,0,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-7,14,-2,1,0,3,1,12,1,12,1,12,1,12,29,11
0,5,-10,-7,14,-1,0,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-7,14,0,1,1,3,1,12,1,12,1,12,1,12,41,11
0,5,-10,-6,12,-30,2,4,7,5,28,5,28,5,28,1,28,16,13
0,5,-10,-6,12,-28,1,1,3,1,12,1,12,1,12,1,12,35,17
0,5,-10,-6,12,-27,2,3,7,5,28,5,28,5,28,1,28,16,13
0,5,-10,-6,12,-26,1,0,3,1,12,1,12,1,12,1,12,35,23
0,5,-10,-6,12,-25,0,1,3,1,12,1,12,1,12,1,12,29,29
0,5,-10,-6,12,-24,2,5,9,1,12,7,36,1,12,1,12,35,11
0,5,-10,-6,12,-23,0,1,3,1,12,1,12,1,12,1,12,41,17
0,5,-10,-6,12,-22,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-6,12,-21,1,3,7,1,28,5,28,5,28,1,28,41,41
0,5,-10,-6,12,-20,0,1,3,1,12,1,12,1,12,1,12,29,23
0,5,-10,-6,12,-19,0,1,3,1,12,1,12,1,12,1,12,29,23
0,5,-10,-6,12,-18,0,2,7,1,28,5,28,5,28,1,28,83,13
0,5,-10,-6,12,-17,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-6,12,-16,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-6,12,-15,3,5,7,5,28,5,28,5,28,1,28,13,13
0,5,-10,-6,12,-14,0,1,3,1,12,1,12,1,12,1,12,23,23
0,5,-10,-6,12,-13,0,1,3,1,12,1,12,1,12,1,12,29,17
0,5,-10,-6,12,-12,1,3,7,5,28,5,28,5,28,1,28,16,13
0,5,-10,-6,12,-11,1,0,3,1,12,1,12,1,12,1,12,35,11
0,5,-10,-6,12,-10,0,1,3,1,12,1,12,1,12,1,12,29,11
0,5,-10,-6,12,-9,1,3,7,5,28,5,28,5,28,1,28,27,13
0,5,-10,-6,12,-8,0,1,3,1,12,1,12,1,12,1,12,23,17
0,5,-10,-6,12,-7,0,1,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-6,12,-6,2,4,7,5,28,5,28,5,28,1,28,16,13
0,5,-10,-6,12,-5,0,1,3,1,12,1,12,1,12,1,12,29,11
0,5,-10,-6,12,-4,1,0,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-6,12,-3,1,3,7,5,28,1,28,5,28,1,28,27,27
0,5,-10,-6,12,-2,0,1,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-6,12,-1,1,0,3,1,12,1,12,1,12,1,12,23,11
0,5,-10,-6,12,0,2,2,7,1,28,5,28,5,28,1,28,83,13
0,5,-10,-5,10,-29,1,1,3,1,12,1,12,1,12,1,12,89,5
0,5,-10,-5,10,-28,0,1,3,1,12,1,12,1,12,1,12,83,5
0,5,-10,-5,10,-27,0,1,3,1,12,1,12,1,12,1,12,83,5
0,5,-10,-5,10,-26,0,1,3,1,12,1,12,1,12,1,12,77,5
0,5,-10,-5,10,-24,1,1,3,1,12,1,12,1,12,1,12,71,5
0,5,-10,-5,10,-23,1,1,3,1,12,1,12,1,12,1,12,71,5
0,5,-10,-5,10,-22,0,1,3,1,12,1,12,1,12,1,12,65,5
0,5,-10,-5,10,-21,0,1,3,1,12,1,12,1,12,1,12,65,5
0,5,-10,-5,10,-19,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-18,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-17,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-16,0,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-14,0,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-13,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-12,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-11,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-9,0,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-8,0,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-7,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-6,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-4,0,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-3,0,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-2,0,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-10,-5,10,-1,1,1,3,1,12,1,12,1,12,1,12,59,5
0,5,-9,-5,9,-17,0,2,7,5,28,1,28,5,28,5,28,111,13
0,5,-9,-5,9,-13,2,1,7,1,28,5,28,1,28,1,28,125,13
0,5,-9,-5,9,-11,0,2,7,1,28,5,28,5,28,5,28,83,13
0,5,-9,-5,9,-7,0,1,7,5,28,5,28,1,28,1,28,125,2
0,5,-9,-5,9,-3,0,2,7,5,28,1,28,5,28,5,28,25,13
0,5,-9,-5,9,-1,2,1,7,1,28,5,28,1,28,1,28,125,13
0,5,-8,-10,16,-22,1,2,3,1,12,1,12,1,12,1,12,53,11
0,5,-8,-10,16,-12,0,1,3,1,12,1,12,1,12,1,12,47,11
0,5,-8,-10,16,-9,0,1,3,1,12,1,12,1,12,1,12,47,11
0,5,-8,-10,16,-7,1,2,3,1,12,1,12,1,12,1,12,47,11
0,5,-8,-10,16,-6,0,1,3,1,12,1,12,1,12,1,12,47,11
0,5,-8,-10,16,-4,1,2,3,1,12,1,12,1,12,1,12,47,11
0,5,-8,-5,8,-17,1,1,3,1,12,1,12,1,12,1,12,53,5
0,5,-8,-5,8,-14,0,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-12,1,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-11,1,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-9,0,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-7,1,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-6,1,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-4,0,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-2,0,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-8,-5,8,-1,1,1,3,1,12,1,12,1,12,1,12,47,5
0,5,-7,-20,28,-8,1,2,3,1,12,1,12,1,12,1,12,41,23
0,5,-7,-20,28,-6,0,1,3,1,12,1,12,1,12,1,12,41,23
0,5,-7,-15,21,-13,0,1,3,1,12,1,12,1,12,1,12,41,17
0,5,-7,-15,21,-1,1,1,3,1,12,1,12,1,12,1,12,41,17
0,5,-7,-10,14,-8,1,1,3,1,12,1,12,1,12,1,12,41,11
0,5,-7,-10,14,-6,0,1,3,1,12,1,12,1,12,1,12,41,11
0,5,-7,-5,7,-13,1,1,3,1,12,1,12,1,12,1,12,41,5
0,5,-7,-5,7,-11,1,1,3,1,12,1,12,1,12,1,12,41,5
0,5,-7,-5,7,-9,0,1,3,1,12,1,12,1,12,1,12,41,5
0,5,-7,-5,7,-3,0,1,3,1,12,1,12,1,12,1,12,41,5
0,5,-7,-5,7,-1,1,1,3,1,12,1,12,1,12,1,12,41,5
0,5,-6,-10,12,-14,0,2,7,5,28,1,28,1,28,5,28,83,13
0,5,-6,-10,12,-13,1,5,7,5,28,5,28,1,28,5,28,83,5
0,5,-6,-10,12,-9,2,5,7,1,28,5,28,1,28,5,28,83,27
0,5,-6,-10,12,-8,3,2,7,5,28,5,28,1,28,5,28,83,5
0,5,-6,-10,12,-4,1,2,7,1,28,1,28,1,28,5,28,83,27
0,5,-6,-10,12,-3,0,2,7,1,28,1,28,1,28,5,28,83,27
0,5,-6,-10,12,-2,1,2,7,1,28,5,28,1,28,5,28,83,27
0,5,-6,-10,12,-1,2,5,7,1,28,1,28,1,28,5,28,83,27
0,5,-6,-5,6,-19,1,5,7,1,28,1,28,1,28,5,28,139,13
0,5,-6,-5,6,-14,2,2,7,1,28,1,28,1,28,5,28,97,13
0,5,-6,-5,6,-13,2,2,7,1,28,5,28,1,28,5,28,97,13
0,5,-6,-5,6,-9,1,5,7,1,28,1,28,1,28,5,28,83,13
0,5,-6,-5,6,-8,3,2,7,5,28,1,28,1,28,5,28,83,13
0,5,-6,-5,6,-7,1,2,7,1,28,1,28,1,28,5,28,83,13
0,5,-6,-5,6,-4,0,2,7,5,28,5,28,1,28,5,28,83,2
0,5,-6,-5,6,-3,0,2,7,5,28,1,28,1,28,5,28,83,13
0,5,-6,-5,6,-2,0,2,7,1,28,1,28,1,28,5,28,83,13
0,5,-6,-5,6,-1,2,2,7,1,28,5,28,1,28,5,28,83,13
0,6,-25,-6,25,-17,3,2,9,1,12,7,36,7,36,1,12,64,5
0,6,-20,-6,20,-11,1,4,7,5,28,1,28,5,28,5,28,69,13
0,6,-20,-6,20,-9,1,3,7,1,28,5,28,5,28,5,28,69,13
0,6,-19,-6,19,-11,0,2,7,1,28,5,28,5,28,1,28,83,13
0,6,-19,-6,19,-5,1,2,5,3,20,3,20,3,20,3,20,63,3
0,6,-17,-6,17,-25,1,5,9,1,12,7,36,7,36,1,12,77,5
0,6,-17,-6,17,-13,2,4,9,1,12,7,36,7,36,1,12,43,5
0,6,-17,-6,17,-9,2,3,7,5,28,5,28,1,28,5,28,237,2
0,6,-17,-6,17,-7,0,3,7,1,28,1,28,1,28,5,28,237,13
0,6,-16,-6,16,-9,1,5,7,1,28,1,28,5,28,1,28,83,13
0,6,-16,-6,16,-7,1,3,5,3,20,3,20,3,20,3,20,53,3
0,6,-14,-12,28,-9,0,2,5,3,20,3,20,3,20,3,20,46,6
0,6,-14,-12,28,-5,1,2,8,1,4,1,8,1,4,1,4,27,3
0,6,-14,-9,21,-16,1,3,6,1,4,1,12,1,4,1,4,23,11
0,6,-14,-9,21,-12,0,1,5,3,20,3,20,3,20,3,20,23,9
0,6,-14,-9,21,-2,1,4,5,3,20,3,20,3,20,3,20,23,9
0,6,-14,-6,14,-19,1,6,8,1,8,1,8,1,4,1,4,39,3
0,6,-14,-6,14,-9,3,2,8,1,8,1,8,1,4,1,4,27,3
0,6,-14,-6,14,-5,1,2,5,3,20,3,20,3,20,3,20,46,3
0,6,-13,-6,13,-17,1,4,7,1,28,5,28,5,28,5,28,125,13
0,6,-13,-6,13,-11,0,2,7,1,28,5,28,1,28,1,28,181,13
0,6,-13,-6,13,-9,1,3,7,1,28,5,28,5,28,5,28,69,13
0,6,-13,-6,13,-8,0,3,7,1,28,1,28,5,28,5,28,55,13
0,6,-13,-6,13,-5,1,3,7,5,28,1,28,5,28,5,28,36,13
0,6,-13,-6,13,-2,0,2,7,1,28,1,28,1,28,1,28,181,13
0,6,-13,-6,13,-1,2,2,7,1,28,5,28,1,28,1,28,181,13
0,6,-12,-10,20,-29,1,1,3,1,12,1,12,1,12,1,12,23,29
0,6,-12,-10,20,-27,0,1,6,1,12,1,4,1,12,1,12,23,29
0,6,-12,-10,20,-25,1,1,3,1,12,1,12,1,12,1,12,29,29
0,6,-12,-10,20,-23,0,1,3,1,12,1,12,1,12,1,12,23,29
0,6,-12,-10,20,-21,1,0,6,1,12,1,4,1,12,1,12,29,23
0,6,-12,-10,20,-19,1,1,3,1,12,1,12,1,12,1,12,29,23
0,6,-12,-10,20,-17,0,1,3,1,12,1,12,1,12,1,12,23,29
0,6,-12,-10,20,-15,1,2,6,1,12,1,4,1,12,1,12,29,23
0,6,-12,-10,20,-13,1,0,3,1,12,1,12,1,12,1,12,29,23
0,6,-12,-10,20,-11,1,0,3,1,12,1,12,1,12,1,12,29,23
0,6,-12,-10,20,-9,0,1,6,1,12,1,4,1,12,1,12,23,23
0,6,-12,-10,20,-7,1,0,3,1,12,1,12,1,12,1,12,29,23
0,6,-12,-10,20,-5,1,1,3,1,12,1,12,1,12,1,12,29,23
0,6,-12,-10,20,-3,1,3,6,1,12,1,4,1,12,1,12,29,23
0,6,-12,-10,20,-1,1,0,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-9,18,-28,0,1,9,7,36,1,12,1,12,1,12,35,11
0,6,-12,-9,18,-26,3,4,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-9,18,-25,0,1,9,7,36,7,36,1,12,1,12,35,7
0,6,-12,-9,18,-23,2,3,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-9,18,-22,3,4,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-9,18,-20,3,4,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-9,18,-19,1,4,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-9,18,-17,2,3,7,5,28,1,28,5,28,1,28,41,27
0,6,-12,-9,18,-16,1,3,7,1,28,5,28,5,28,1,28,41,41
0,6,-12,-9,18,-14,0,3,7,5,28,1,28,5,28,1,28,55,27
0,6,-12,-9,18,-13,1,4,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-9,18,-11,0,3,7,5,28,1,28,5,28,1,28,41,27
0,6,-12,-9,18,-10,1,3,7,1,28,5,28,5,28,1,28,41,41
0,6,-12,-9,18,-8,2,3,7,1,28,1,28,5,28,1,28,41,41
0,6,-12,-9,18,-7,1,4,7,5,28,1,28,5,28,1,28,41,27
0,6,-12,-9,18,-5,0,3,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-9,18,-4,1,3,7,1,28,1,28,5,28,1,28,41,41
0,6,-12,-9,18,-2,2,3,7,1,28,5,28,5,28,1,28,41,41
0,6,-12,-9,18,-1,0,3,7,5,28,5,28,5,28,1,28,41,8
0,6,-12,-8,16,-29,1,1,3,1,12,1,12,1,12,1,12,29,23
0,6,-12,-8,16,-27,1,2,6,1,12,1,4,1,12,1,12,29,23
0,6,-12,-8,16,-25,1,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-8,16,-23,0,1,3,1,12,1,12,1,12,1,12,29,23
0,6,-12,-8,16,-21,0,1,6,1,4,1,4,1,12,1,12,23,7
0,6,-12,-8,16,-19,0,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-8,16,-17,1,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-8,16,-15,1,4,6,1,12,1,4,1,12,1,12,23,23
0,6,-12,-8,16,-13,1,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-8,16,-11,0,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-8,16,-9,1,2,6,1,12,1,4,1,12,1,12,23,23
0,6,-12,-8,16,-7,1,0,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-8,16,-5,0,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-8,16,-3,1,5,6,1,4,1,4,1,12,1,12,7,23
0,6,-12,-8,16,-1,1,0,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-7,14,-30,1,3,7,5,28,5,28,5,28,1,28,16,13
0,6,-12,-7,14,-28,0,1,3,1,12,1,12,1,12,1,12,41,23
0,6,-12,-7,14,-27,1,5,9,7,36,1,12,1,12,1,12,20,17
0,6,-12,-7,14,-26,1,0,3,1,12,1,12,1,12,1,12,41,11
0,6,-12,-7,14,-25,0,1,3,1,12,1,12,1,12,1,12,41,17
0,6,-12,-7,14,-24,2,5,9,7,36,1,12,1,12,1,12,35,11
0,6,-12,-7,14,-23,0,1,3,1,12,1,12,1,12,1,12,29,29
0,6,-12,-7,14,-22,1,0,3,1,12,1,12,1,12,1,12,35,23
0,6,-12,-7,14,-21,1,7,9,7,36,1,12,1,12,1,12,17,17
0,6,-12,-7,14,-20,0,1,3,1,12,1,12,1,12,1,12,47,11
0,6,-12,-7,14,-19,0,1,3,1,12,1,12,1,12,1,12,41,11
0,6,-12,-7,14,-18,1,2,9,7,36,1,12,1,12,1,12,35,11
0,6,-12,-7,14,-17,0,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-7,14,-16,1,0,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-7,14,-15,1,3,7,1,28,5,28,5,28,1,28,69,13
0,6,-12,-7,14,-14,0,1,3,1,12,1,12,1,12,1,12,41,11
0,6,-12,-7,14,-13,1,0,3,1,12,1,12,1,12,1,12,41,11
0,6,-12,-7,14,-12,1,3,7,5,28,5,28,5,28,1,28,27,13
0,6,-12,-7,14,-11,0,1,3,1,12,1,12,1,12,1,12,23,17
0,6,-12,-7,14,-10,0,1,3,1,12,1,12,1,12,1,12,23,23
0,6,-12,-7,14,-9,1,3,7,5,28,5,28,5,28,1,28,27,13
0,6,-12,-7,14,-8,0,1,3,1,12,1,12,1,12,1,12,29,11
0,6,-12,-7,14,-7,0,1,3,1,12,1,12,1,12,1,12,41,11
0,6,-12,-7,14,-6,0,2,7,1,28,1,28,5,28,1,28,83,13
0,6,-12,-7,14,-5,1,0,3,1,12,1,12,1,12,1,12,23,11
0,6,-12,-7,14,-4,0,1,3,1,12,1,12,1,12,1,12,23,17
0,6,-12,-7,14,-3,2,1,9,7,36,1,12,1,12,1,12,17,23
0,6,-12,-7,14,-2,1,0,3,1,12,1,12,1,12,1,12,23,11
0,6,-12,-7,14,-1,0,1,3,1,12,1,12,1,12,1,12,29,11
0,6,-12,-7,14,0,3,2,9,7,36,1,12,1,12,1,12,35,11
0,6,-12,-6,12,-29,0,1,9,1,12,7,36,1,12,1,12,89,5
0,6,-12,-6,12,-25,1,5,7,5,28,5,28,5,28,1,28,83,2
0,6,-12,-6,12,-23,0,2,9,1,12,7,36,1,12,1,12,71,5
0,6,-12,-6,12,-19,1,5,7,1,28,1,28,5,28,1,28,139,13
0,6,-12,-6,12,-17,0,2,7,5,28,1,28,5,28,1,28,111,13
0,6,-12,-6,12,-13,2,2,7,1,28,5,28,5,28,1,28,97,13
0,6,-12,-6,12,-11,0,2,7,1,28,5,28,5,28,1,28,83,13
0,6,-12,-6,12,-7,1,2,7,1,28,1,28,5,28,1,28,83,13
0,6,-12,-6,12,-5,1,5,7,1,28,1,28,5,28,1,28,83,13
0,6,-12,-6,12,-1,2,2,7,1,28,5,28,5,28,1,28,83,13
0,6,-11,-12,22,-20,2,2,9,1,12,7,36,7,36,1,12,35,11
0,6,-11,-12,22,-2,1,2,5,3,20,3,20,3,20,3,20,36,6
0,6,-11,-6,11,-19,1,3,7,5,28,1,28,1,28,5,28,153,13
0,6,-11,-6,11,-13,1,3,5,3,20,3,20,3,20,3,20,36,3
0,6,-11,-6,11,-9,1,3,7,1,28,5,28,1,28,5,28,153,13
0,6,-11,-6,11,-7,1,3,5,3,20,3,20,3,20,3,20,36,3
0,6,-11,-6,11,-4,3,3,7,1,28,5,28,1,28,5,28,153,13
0,6,-11,-6,11,-3,1,3,5,3,20,3,20,3,20,3,20,36,3
0,6,-11,-6,11,-2,0,2,5,3,20,3,20,3,20,3,20,36,3
0,6,-11,-6,11,-1,2,3,7,1,28,1,28,1,28,5,28,153,13
0,6,-10,-12,20,-11,3,2,8,1,4,1,8,1,4,1,4,19,3
0,6,-10,-12,20,-9,3,6,8,1,4,1,8,1,4,1,4,19,3
0,6,-10,-12,20,-7,1,2,8,1,4,1,8,1,4,1,4,19,3
0,6,-10,-12,20,-3,0,3,7,5,28,5,28,1,28,5,28,139,5
0,6,-10,-12,20,-1,3,4,7,5,28,5,28,1,28,5,28,139,5
0,6,-10,-9,15,-14,2,3,6,1,4,1,12,1,4,1,4,23,11
0,6,-10,-9,15,-12,2,3,6,1,4,1,12,1,4,1,4,11,11
0,6,-10,-9,15,-8,2,3,6,1,4,1,12,1,4,1,4,11,11
0,6,-10,-9,15,-6,1,3,6,1,4,1,12,1,4,1,4,11,11
0,6,-10,-9,15,-4,1,3,6,1,4,1,12,1,4,1,4,9,11
0,6,-10,-9,15,-2,2,3,6,1,4,1,12,1,4,1,4,9,11
0,6,-10,-6,10,-17,1,4,7,1,28,5,28,1,28,5,28,139,13
0,6,-10,-6,10,-11,1,4,7,5,28,1,28,1,28,5,28,139,13
0,6,-10,-6,10,-9,1,3,7,1,28,5,28,1,28,5,28,139,13
0,6,-10,-6,10,-7,0,3,7,1,28,1,28,1,28,5,28,139,13
0,6,-10,-6,10,-3,1,4,7,1,28,5,28,1,28,5,28,139,13
0,6,-10,-6,10,-1,2,3,7,1,28,1,28,1,28,5,28,139,13
0,6,-9,-8,12,-20,0,1,6,1,12,1,12,1,4,1,12,23,23
0,6,-9,-8,12,-16,2,4,5,3,20,3,20,3,20,3,20,13,13
0,6,-9,-8,12,-15,1,2,6,1,4,1,4,1,4,1,12,7,11
0,6,-9,-8,12,-14,1,0,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-12,1,3,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-11,1,3,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-10,1,3,6,1,12,1,12,1,4,1,12,23,11
0,6,-9,-8,12,-9,2,1,5,3,20,3,20,3,20,3,20,9,9
0,6,-9,-8,12,-8,1,2,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-7,1,3,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-6,1,4,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-5,3,2,6,1,4,1,12,1,4,1,12,11,11
0,6,-9,-8,12,-4,1,2,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-3,1,4,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,-2,0,1,5,3,20,3,20,3,20,3,20,9,9
0,6,-9,-8,12,-1,1,4,5,3,20,3,20,3,20,3,20,13,9
0,6,-9,-8,12,0,1,1,6,1,12,1,4,1,4,1,12,23,11
0,6,-9,-6,9,-17,1,3,5,3,20,3,20,3,20,3,20,29,3
0,6,-9,-6,9,-14,2,2,7,1,28,1,28,5,28,1,28,97,13
0,6,-9,-6,9,-13,1,3,5,3,20,3,20,3,20,3,20,29,3
0,6,-9,-6,9,-11,0,2,7,1,28,5,28,5,28,1,28,83,13
0,6,-9,-6,9,-10,2,2,5,3,20,3,20,3,20,3,20,29,3
0,6,-9,-6,9,-8,0,2,5,3,20,3,20,3,20,3,20,29,3
0,6,-9,-6,9,-7,1,3,5,3,20,3,20,3,20,3,20,29,3
